sequence,label
"0.62,1.43,2.05,3.48,5.53,9.02,14.55",fibonacci
"0.62,1.38,2.00,3.38,5.38,8.76,14.14",fibonacci
"1.61,1.56,3.17,4.73,7.90,12.63,20.54",fibonacci
"1.49,0.59,2.09,2.68,4.77,7.45,12.21,19.66",fibonacci
"1.60,1.46,3.06,4.52,7.58,12.10,19.68",fibonacci
"0.56,1.23,1.78,3.01,4.79,7.79,12.58",fibonacci
"0.84,0.56,1.41,1.97,3.38,5.35",fibonacci
"1.55,1.94,3.49,5.43,8.92,14.35",fibonacci
"1.36,1.48,2.83,4.31,7.14,11.45,18.60,30.05,48.64",fibonacci
"1.91,0.91,2.82,3.73,6.54,10.27,16.81,27.08,43.89",fibonacci
"1.79,0.96,2.75,3.70,6.45,10.16,16.61,26.77,43.38",fibonacci
"1.87,1.01,2.88,3.89,6.77,10.66,17.43,28.09,45.53",fibonacci
"1.72,1.46,3.18,4.64,7.82,12.46,20.28,32.74,53.01",fibonacci
"0.51,0.97,1.48,2.44,3.92,6.37",fibonacci
"0.92,1.61,2.52,4.13,6.65,10.78,17.43,28.22,45.65",fibonacci
"1.29,0.89,2.18,3.07,5.25,8.32,13.57,21.90,35.47",fibonacci
"0.90,1.93,2.83,4.76,7.59,12.35,19.94,32.29,52.23",fibonacci
"0.92,0.73,1.65,2.38,4.03,6.40,10.43,16.84",fibonacci
"0.96,1.93,2.89,4.82,7.71,12.53,20.25,32.78",fibonacci
"0.99,1.01,2.01,3.02,5.03,8.05,13.08,21.13",fibonacci
"1.33,1.46,2.80,4.26,7.05,11.31,18.36,29.67",fibonacci
"2.00,1.42,3.42,4.84,8.26,13.10,21.36,34.46,55.81",fibonacci
"1.82,0.53,2.35,2.87,5.22,8.09",fibonacci
"0.91,1.64,2.55,4.19,6.74,10.93",fibonacci
"1.14,1.60,2.74,4.35,7.09,11.44,18.53",fibonacci
"1.61,1.30,2.91,4.21,7.12,11.32,18.44,29.76",fibonacci
"1.20,0.94,2.14,3.09,5.23,8.31,13.54,21.85",fibonacci
"1.49,1.85,3.34,5.19,8.54,13.73",fibonacci
"1.22,1.29,2.51,3.80,6.31,10.11",fibonacci
"1.45,0.76,2.21,2.96,5.17,8.13",fibonacci
"1.88,0.75,2.63,3.37,6.00,9.37,15.37",fibonacci
"1.15,1.70,2.85,4.55,7.40,11.95,19.35",fibonacci
"1.61,0.51,2.12,2.62,4.74,7.36,12.10",fibonacci
"0.68,1.95,2.63,4.58,7.21,11.79,19.00,30.79",fibonacci
"1.39,0.56,1.95,2.51,4.46,6.97",fibonacci
"0.76,0.88,1.64,2.52,4.16,6.68,10.84,17.52,28.36",fibonacci
"1.26,0.56,1.82,2.39,4.21,6.59,10.80,17.40",fibonacci
"1.49,1.45,2.94,4.38,7.32,11.71,19.03,30.73,49.76",fibonacci
"1.79,1.94,3.72,5.66,9.39,15.05,24.44,39.49,63.92",fibonacci
"0.63,0.50,1.13,1.63,2.77,4.40,7.17,11.57,18.74",fibonacci
"1.86,1.77,3.62,5.39,9.01,14.40,23.41",fibonacci
"1.70,1.47,3.17,4.65,7.82,12.47,20.29",fibonacci
"1.46,0.72,2.18,2.91,5.09,8.00",fibonacci
"1.68,0.80,2.47,3.27,5.74,9.02,14.76,23.78",fibonacci
"0.86,1.52,2.37,3.89,6.26,10.15,16.42,26.57",fibonacci
"1.84,1.33,3.17,4.50,7.67,12.16,19.83",fibonacci
"0.82,1.20,2.02,3.22,5.24,8.47,13.71,22.17,35.88",fibonacci
"0.77,1.48,2.25,3.73,5.98,9.71,15.68,25.39",fibonacci
"1.65,1.89,3.54,5.44,8.98,14.41,23.39,37.81,61.20",fibonacci
"1.97,1.46,3.44,4.90,8.34,13.24,21.58,34.82",fibonacci
"0.61,0.72,1.32,2.04,3.37,5.41,8.78",fibonacci
"0.79,0.96,1.75,2.71,4.46,7.17",fibonacci
"0.93,1.83,2.77,4.60,7.36,11.96",fibonacci
"0.79,1.36,2.14,3.50,5.65,9.15,14.80",fibonacci
"1.02,1.24,2.26,3.49,5.75,9.25,15.00,24.25",fibonacci
"1.83,1.82,3.65,5.47,9.12,14.59",fibonacci
"1.61,0.77,2.37,3.14,5.51,8.65,14.15,22.80",fibonacci
"1.64,1.70,3.34,5.04,8.38,13.41",fibonacci
"1.74,1.75,3.49,5.24,8.73,13.97,22.70",fibonacci
"1.51,1.45,2.96,4.41,7.37,11.78,19.14,30.92,50.06",fibonacci
"1.47,1.39,2.86,4.26,7.12,11.38",fibonacci
"1.11,1.26,2.37,3.63,6.00,9.64,15.64,25.28,40.91",fibonacci
"1.02,0.92,1.94,2.87,4.81,7.68,12.49",fibonacci
"0.84,1.07,1.91,2.98,4.89,7.87,12.75,20.62",fibonacci
"1.75,1.83,3.58,5.42,9.00,14.42",fibonacci
"0.61,1.61,2.22,3.83,6.05,9.88,15.93,25.82,41.75",fibonacci
"0.76,1.69,2.45,4.15,6.60,10.74,17.34,28.09,45.43",fibonacci
"1.19,1.64,2.83,4.47,7.30,11.77,19.07,30.84,49.92",fibonacci
"1.94,1.98,3.92,5.90,9.82,15.73,25.55",fibonacci
"1.96,0.60,2.56,3.16,5.73,8.89",fibonacci
"1.34,1.04,2.38,3.42,5.80,9.22,15.02,24.23,39.25",fibonacci
"1.41,0.86,2.27,3.13,5.40,8.53,13.93,22.46",fibonacci
"1.73,1.28,3.01,4.29,7.29,11.58,18.87",fibonacci
"1.46,0.95,2.40,3.35,5.75,9.10,14.86,23.96,38.82",fibonacci
"1.04,0.63,1.68,2.31,3.98,6.29,10.28",fibonacci
"1.50,1.61,3.11,4.71,7.82,12.54,20.36,32.90",fibonacci
"1.43,1.15,2.58,3.73,6.32,10.05,16.36",fibonacci
"1.78,1.20,2.99,4.19,7.18,11.37",fibonacci
"0.69,0.83,1.53,2.36,3.89,6.25,10.14,16.39,26.54",fibonacci
"1.80,1.20,2.99,4.19,7.18,11.37,18.56,29.93,48.48",fibonacci
"1.61,1.31,2.93,4.24,7.16,11.40,18.57,29.97",fibonacci
"1.17,1.52,2.70,4.22,6.92,11.14",fibonacci
"0.93,1.39,2.32,3.71,6.03,9.75,15.78,25.53",fibonacci
"1.74,0.90,2.64,3.54,6.18,9.71,15.89,25.60",fibonacci
"1.15,0.80,1.96,2.76,4.72,7.48,12.20",fibonacci
"1.29,0.55,1.83,2.38,4.21,6.59,10.81,17.40",fibonacci
"1.39,1.15,2.54,3.69,6.23,9.92,16.15,26.07",fibonacci
"0.87,0.95,1.82,2.77,4.60,7.37,11.97,19.35",fibonacci
"0.61,0.92,1.52,2.44,3.97,6.41,10.37,16.78,27.16",fibonacci
"1.04,0.73,1.77,2.50,4.28,6.78",fibonacci
"1.23,1.64,2.87,4.50,7.37,11.88",fibonacci
"0.96,1.41,2.36,3.77,6.14,9.91",fibonacci
"1.96,1.84,3.80,5.64,9.44,15.08",fibonacci
"1.58,0.64,2.22,2.85,5.07,7.93,13.00,20.93,33.93",fibonacci
"0.86,1.27,2.13,3.40,5.54,8.94,14.47,23.41,37.89",fibonacci
"0.71,0.88,1.59,2.48,4.07,6.54",fibonacci
"0.88,1.03,1.92,2.95,4.87,7.82,12.69,20.51",fibonacci
"0.73,1.70,2.43,4.13,6.56,10.70",fibonacci
"0.79,1.40,2.20,3.60,5.79,9.39,15.18,24.58",fibonacci
"0.79,1.85,2.64,4.48,7.12,11.60,18.72",fibonacci
"1.02,1.10,2.12,3.22,5.35,8.57",fibonacci
"0.98,1.59,2.57,4.16,6.73,10.89",fibonacci
"1.00,1.05,2.05,3.11,5.16,8.27,13.43,21.69,35.12",fibonacci
"1.07,1.25,2.32,3.58,5.90,9.47",fibonacci
"1.47,1.34,2.81,4.14,6.95,11.09,18.05,29.14",fibonacci
"0.51,1.95,2.46,4.40,6.86,11.26",fibonacci
"1.66,1.35,3.02,4.37,7.39,11.76,19.15",fibonacci
"1.72,1.11,2.82,3.93,6.75,10.68",fibonacci
"0.75,0.64,1.39,2.03,3.43,5.46,8.88",fibonacci
"0.60,0.56,1.16,1.72,2.88,4.59,7.47,12.06,19.53",fibonacci
"1.73,1.22,2.95,4.17,7.13,11.30,18.43",fibonacci
"1.21,1.51,2.71,4.22,6.93,11.15",fibonacci
"0.95,1.42,2.37,3.78,6.15,9.93,16.08,26.00,42.08",fibonacci
"0.65,1.42,2.07,3.49,5.56,9.05,14.61",fibonacci
"1.21,1.58,2.79,4.37,7.16,11.52,18.68,30.21,48.89",fibonacci
"1.44,0.52,1.95,2.47,4.43,6.90",fibonacci
"1.30,1.23,2.53,3.76,6.29,10.04,16.33,26.37",fibonacci
"1.18,0.84,2.02,2.87,4.89,7.75,12.64,20.40,33.04",fibonacci
"1.95,1.72,3.67,5.38,9.05,14.43,23.48,37.92,61.40",fibonacci
"1.76,0.61,2.37,2.98,5.35,8.33,13.68",fibonacci
"0.65,1.31,1.95,3.26,5.21,8.47,13.68",fibonacci
"1.50,1.31,2.80,4.11,6.91,11.02",fibonacci
"1.71,1.79,3.49,5.28,8.77,14.04,22.81,36.86,59.67",fibonacci
"1.04,0.75,1.78,2.53,4.32,6.85",fibonacci
"1.52,1.41,2.92,4.33,7.25,11.58",fibonacci
"1.99,1.60,3.59,5.20,8.79,13.99,22.78,36.77",fibonacci
"1.48,1.21,2.69,3.91,6.60,10.51,17.11,27.61",fibonacci
"1.63,0.52,2.15,2.67,4.83,7.50",fibonacci
"0.67,1.85,2.53,4.38,6.91,11.29,18.20,29.48",fibonacci
"0.87,1.00,1.87,2.87,4.74,7.61,12.34,19.95,32.29",fibonacci
"1.20,0.99,2.19,3.18,5.36,8.54,13.90",fibonacci
"1.18,0.57,1.75,2.32,4.07,6.39,10.46",fibonacci
"1.40,1.92,3.32,5.24,8.56,13.80",fibonacci
"1.00,1.79,2.79,4.58,7.37,11.96,19.33,31.28",fibonacci
"0.56,1.74,2.30,4.03,6.33,10.37,16.70,27.07",fibonacci
"1.00,0.84,1.84,2.68,4.52,7.20,11.72,18.92",fibonacci
"1.96,1.97,3.92,5.89,9.81,15.70,25.52,41.22",fibonacci
"0.52,1.66,2.18,3.84,6.02,9.86,15.87",fibonacci
"1.94,0.85,2.79,3.64,6.43,10.07,16.50,26.57,43.08",fibonacci
"1.20,1.00,2.21,3.21,5.42,8.64,14.06",fibonacci
"1.09,1.19,2.27,3.46,5.74,9.20,14.93,24.13",fibonacci
"1.23,1.80,3.03,4.82,7.85,12.67",fibonacci
"1.20,1.25,2.46,3.71,6.17,9.89,16.06,25.95",fibonacci
"1.48,1.55,3.03,4.59,7.62,12.21,19.83",fibonacci
"1.07,1.84,2.92,4.76,7.68,12.44,20.11,32.55",fibonacci
"0.93,1.87,2.80,4.66,7.46,12.12",fibonacci
"1.02,1.08,2.11,3.19,5.29,8.48,13.78,22.26",fibonacci
"1.07,1.45,2.52,3.97,6.48,10.45,16.93,27.37,44.30",fibonacci
"1.56,1.15,2.71,3.86,6.57,10.44,17.01",fibonacci
"1.85,0.82,2.67,3.49,6.15,9.64",fibonacci
"0.50,1.47,1.97,3.44,5.41,8.85",fibonacci
"1.44,1.13,2.58,3.71,6.29,10.00,16.29,26.30,42.59",fibonacci
"0.80,1.89,2.69,4.57,7.26,11.83",fibonacci
"1.82,0.61,2.43,3.04,5.47,8.51,13.97",fibonacci
"0.85,1.62,2.47,4.10,6.57,10.66,17.23,27.89,45.12",fibonacci
"1.15,1.29,2.44,3.73,6.17,9.89,16.06,25.95,42.02",fibonacci
"1.71,0.75,2.46,3.21,5.66,8.87,14.54",fibonacci
"0.71,1.24,1.95,3.18,5.13,8.31,13.43,21.74,35.18",fibonacci
"0.81,0.79,1.60,2.40,4.00,6.40",fibonacci
"1.81,1.17,2.98,4.16,7.14,11.29",fibonacci
"0.58,1.55,2.13,3.69,5.82,9.51,15.33",fibonacci
"1.12,1.13,2.26,3.39,5.64,9.03,14.67,23.71",fibonacci
"0.99,1.92,2.92,4.84,7.76,12.60,20.35",fibonacci
"1.66,0.59,2.25,2.84,5.09,7.93",fibonacci
"1.12,1.95,3.07,5.02,8.10,13.12,21.22,34.34",fibonacci
"1.76,0.83,2.59,3.42,6.01,9.43,15.44,24.87",fibonacci
"1.83,0.68,2.52,3.20,5.71,8.91",fibonacci
"0.92,1.28,2.20,3.48,5.68,9.16,14.84,24.00,38.84",fibonacci
"1.18,1.79,2.97,4.76,7.72,12.48,20.20",fibonacci
"1.02,0.84,1.86,2.70,4.56,7.26,11.82,19.08,30.90",fibonacci
"0.50,1.39,1.90,3.29,5.19,8.48",fibonacci
"1.57,1.10,2.67,3.77,6.43,10.20",fibonacci
"1.63,1.58,3.21,4.80,8.01,12.81,20.82",fibonacci
"1.73,0.51,2.25,2.76,5.01,7.77,12.78,20.55",fibonacci
"0.50,1.54,2.04,3.58,5.62,9.20,14.82",fibonacci
"1.08,0.96,2.05,3.01,5.05,8.06,13.12",fibonacci
"1.26,0.90,2.16,3.07,5.23,8.30,13.53,21.84",fibonacci
"1.77,1.14,2.91,4.06,6.97,11.03,18.00,29.02,47.02",fibonacci
"1.01,0.58,1.59,2.18,3.77,5.95,9.72",fibonacci
"1.36,0.98,2.35,3.33,5.68,9.02,14.70,23.72",fibonacci
"1.77,0.52,2.29,2.81,5.10,7.92,13.02",fibonacci
"1.87,1.06,2.94,4.00,6.94,10.95,17.89,28.84",fibonacci
"0.74,1.50,2.24,3.75,5.99,9.73,15.72",fibonacci
"1.79,0.78,2.57,3.35,5.92,9.27,15.20,24.47,39.66",fibonacci
"1.30,1.25,2.55,3.79,6.34,10.14",fibonacci
"1.90,0.64,2.54,3.18,5.72,8.91,14.63,23.54,38.18",fibonacci
"0.73,0.52,1.25,1.78,3.03,4.81,7.84,12.65",fibonacci
"1.96,1.30,3.25,4.55,7.80,12.36,20.16",fibonacci
"1.42,1.40,2.82,4.22,7.04,11.26,18.31",fibonacci
"1.69,1.04,2.73,3.77,6.50,10.27,16.77",fibonacci
"1.24,1.92,3.16,5.08,8.24,13.32,21.56,34.88,56.44",fibonacci
"0.74,0.86,1.60,2.45,4.05,6.51,10.56",fibonacci
"1.80,1.28,3.08,4.36,7.43,11.79",fibonacci
"1.53,1.03,2.56,3.60,6.16,9.76",fibonacci
"1.08,0.77,1.85,2.62,4.48,7.10,11.57,18.67",fibonacci
"0.86,1.18,2.04,3.22,5.26,8.48,13.74,22.22",fibonacci
"0.73,1.96,2.69,4.65,7.35,12.00",fibonacci
"0.56,1.48,2.04,3.52,5.57,9.09",fibonacci
"0.59,1.48,2.07,3.55,5.61,9.16,14.78",fibonacci
"1.41,1.67,3.08,4.76,7.84,12.60",fibonacci
"0.75,0.82,1.57,2.39,3.96,6.35",fibonacci
"1.52,1.44,2.95,4.39,7.34,11.73,19.07",fibonacci
"0.86,1.66,2.52,4.18,6.70,10.87,17.57",fibonacci
"1.19,1.28,2.47,3.75,6.22,9.97",fibonacci
"0.58,0.70,1.29,1.99,3.28,5.27,8.54,13.81",fibonacci
"1.88,0.69,2.57,3.26,5.83,9.10,14.93,24.03",fibonacci
"0.78,1.62,2.41,4.03,6.43,10.46",fibonacci
"1.16,0.84,2.00,2.84,4.84,7.68,12.52",fibonacci
"1.83,1.32,3.16,4.48,7.64,12.12",fibonacci
"0.97,1.16,2.13,3.29,5.42,8.71,14.13",fibonacci
"0.67,1.43,2.11,3.54,5.65,9.19",fibonacci
"0.74,0.75,1.48,2.23,3.71,5.95,9.66",fibonacci
"1.16,0.64,1.80,2.45,4.25,6.70,10.95",fibonacci
"1.41,1.13,2.54,3.68,6.22,9.90",fibonacci
"1.07,1.41,2.48,3.89,6.37,10.26",fibonacci
"0.96,0.97,1.93,2.90,4.83,7.74,12.57,20.31,32.88",fibonacci
"1.24,0.57,1.81,2.38,4.19,6.57",fibonacci
"1.40,1.76,3.15,4.91,8.06,12.97,21.03,34.00",fibonacci
"1.11,1.50,2.61,4.10,6.71,10.81",fibonacci
"0.90,1.51,2.41,3.91,6.32,10.24,16.56,26.80,43.36",fibonacci
"1.36,0.95,2.31,3.26,5.56,8.82,14.38,23.20,37.58",fibonacci
"1.11,1.83,2.94,4.76,7.70,12.46,20.16",fibonacci
"1.68,1.68,3.36,5.04,8.40,13.44,21.85,35.29,57.14",fibonacci
"1.97,1.46,3.43,4.89,8.33,13.22,21.55,34.77",fibonacci
"0.89,0.71,1.60,2.31,3.91,6.22,10.14",fibonacci
"1.90,1.43,3.33,4.76,8.09,12.85,20.94,33.79,54.74",fibonacci
"1.73,1.24,2.96,4.20,7.16,11.37,18.53",fibonacci
"1.32,1.35,2.66,4.01,6.67,10.69,17.36,28.04,45.40",fibonacci
"1.11,0.58,1.70,2.28,3.98,6.26,10.23,16.49,26.72",fibonacci
"0.79,1.52,2.31,3.83,6.13,9.96,16.09,26.05,42.14",fibonacci
"1.48,1.40,2.88,4.28,7.16,11.44",fibonacci
"1.66,1.42,3.08,4.50,7.59,12.09,19.68,31.77,51.44",fibonacci
"0.90,1.13,2.03,3.15,5.18,8.34,13.52",fibonacci
"0.69,1.86,2.55,4.41,6.96,11.37,18.33,29.69",fibonacci
"1.45,1.05,2.50,3.55,6.05,9.59",fibonacci
"0.70,1.77,2.48,4.25,6.73,10.97,17.70,28.67,46.37",fibonacci
"0.87,1.79,2.66,4.45,7.12,11.57",fibonacci
"1.70,0.79,2.49,3.28,5.76,9.04,14.80,23.84",fibonacci
"1.60,0.72,2.32,3.04,5.36,8.40,13.76",fibonacci
"1.90,1.75,3.65,5.39,9.04,14.43,23.47",fibonacci
"0.84,1.45,2.29,3.74,6.03,9.77,15.80",fibonacci
"1.07,0.50,1.58,2.08,3.66,5.74,9.40,15.14,24.54",fibonacci
"1.97,0.86,2.82,3.68,6.50,10.18,16.68,26.87",fibonacci
"1.63,1.99,3.62,5.61,9.23,14.84",fibonacci
"1.67,1.37,3.04,4.41,7.44,11.85,19.29",fibonacci
"1.21,0.89,2.10,2.98,5.08,8.06",fibonacci
"1.78,0.51,2.28,2.79,5.07,7.86,12.93",fibonacci
"1.66,1.24,2.90,4.15,7.05,11.20,18.24",fibonacci
"0.65,1.60,2.26,3.86,6.12,9.98,16.10,26.08,42.17",fibonacci
"0.81,0.58,1.40,1.98,3.38,5.36",fibonacci
"1.32,1.81,3.14,4.95,8.09,13.04,21.13,34.17,55.30",fibonacci
"0.67,0.91,1.58,2.49,4.07,6.57,10.64",fibonacci
"1.64,1.30,2.93,4.23,7.16,11.39,18.56,29.95",fibonacci
"1.91,1.24,3.15,4.38,7.53,11.91,19.44",fibonacci
"1.13,1.85,2.97,4.82,7.79,12.61,20.40,33.00,53.40",fibonacci
"1.02,1.55,2.57,4.11,6.68,10.79",fibonacci
"1.68,0.69,2.38,3.07,5.44,8.51",fibonacci
"0.83,1.86,2.69,4.55,7.24,11.80,19.04,30.84,49.88",fibonacci
"1.42,1.35,2.77,4.12,6.88,11.00,17.89,28.89,46.77",fibonacci
"1.76,1.97,3.73,5.70,9.42,15.12,24.54",fibonacci
"1.52,0.71,2.22,2.93,5.15,8.07",fibonacci
"1.90,0.82,2.73,3.55,6.28,9.82,16.10,25.92,42.02",fibonacci
"1.03,0.69,1.72,2.41,4.13,6.53,10.66,17.19,27.86",fibonacci
"0.86,1.82,2.68,4.50,7.17,11.67,18.84",fibonacci
"1.48,0.92,2.40,3.33,5.73,9.06,14.79,23.84,38.63",fibonacci
"0.94,0.54,1.48,2.01,3.49,5.50,8.99,14.50",fibonacci
"1.25,0.85,2.09,2.94,5.04,7.98,13.02,21.00",fibonacci
"1.99,1.43,3.43,4.86,8.29,13.15,21.43,34.58",fibonacci
"0.91,1.68,2.59,4.27,6.86,11.13,17.98,29.11",fibonacci
"1.98,0.89,2.87,3.76,6.64,10.40,17.03",fibonacci
"1.48,0.57,2.05,2.63,4.68,7.31,11.99,19.30,31.29",fibonacci
"0.51,1.67,2.18,3.84,6.02,9.86,15.88",fibonacci
"1.47,0.56,2.02,2.58,4.60,7.18",fibonacci
"1.38,1.22,2.61,3.83,6.44,10.27,16.70,26.97,43.67",fibonacci
"1.93,0.62,2.54,3.16,5.70,8.86,14.57,23.43,38.00",fibonacci
"1.38,1.85,3.23,5.08,8.32,13.40,21.72",fibonacci
"1.35,1.75,3.09,4.84,7.93,12.78",fibonacci
"0.89,0.84,1.73,2.56,4.29,6.85",fibonacci
"1.90,1.57,3.47,5.04,8.51,13.55",fibonacci
"1.79,1.78,3.57,5.34,8.91,14.26,23.17,37.42",fibonacci
"1.66,1.83,3.49,5.32,8.81,14.14",fibonacci
"0.82,0.86,1.69,2.55,4.24,6.79",fibonacci
"1.63,1.23,2.86,4.09,6.96,11.05",fibonacci
"0.73,0.68,1.41,2.09,3.50,5.59,9.10,14.69,23.78",fibonacci
"0.89,0.99,1.88,2.88,4.76,7.64,12.41,20.05,32.45",fibonacci
"1.85,1.46,3.31,4.77,8.08,12.84,20.92",fibonacci
"1.32,1.33,2.66,3.99,6.65,10.65",fibonacci
"1.41,1.60,3.00,4.60,7.60,12.20",fibonacci
"1.32,1.43,2.74,4.17,6.91,11.08,17.99,29.07,47.06",fibonacci
"1.82,0.63,2.45,3.07,5.52,8.59,14.11,22.71",fibonacci
"0.93,1.66,2.59,4.25,6.84,11.10,17.94",fibonacci
"1.39,0.73,2.12,2.85,4.96,7.81,12.77,20.58",fibonacci
"1.52,1.47,2.99,4.46,7.45,11.92,19.37,31.29,50.66",fibonacci
"1.46,0.67,2.13,2.79,4.92,7.72",fibonacci
"0.92,1.86,2.78,4.64,7.41,12.05",fibonacci
"1.69,1.47,3.16,4.64,7.80,12.43,20.23,32.66",fibonacci
"1.31,0.88,2.19,3.06,5.25,8.31",fibonacci
"1.93,1.43,3.35,4.78,8.13,12.90,21.03,33.94,54.97",fibonacci
"1.30,1.17,2.47,3.64,6.12,9.76,15.87,25.63,41.51",fibonacci
"1.32,1.05,2.37,3.42,5.79,9.22",fibonacci
"0.62,0.86,1.48,2.34,3.82,6.17",fibonacci
"0.53,0.80,1.32,2.12,3.44,5.56,9.00",fibonacci
"1.19,0.86,2.05,2.92,4.97,7.89",fibonacci
"0.62,1.15,1.77,2.92,4.69,7.61,12.30",fibonacci
"0.99,1.82,2.81,4.63,7.44,12.07,19.51,31.58,51.10",fibonacci
"0.56,0.87,1.43,2.31,3.74,6.05,9.79",fibonacci
"0.91,2.00,2.91,4.91,7.82,12.72,20.54",fibonacci
"1.51,1.40,2.91,4.32,7.23,11.55,18.78",fibonacci
"1.12,0.94,2.05,2.99,5.05,8.04,13.08,21.12,34.20",fibonacci
"0.55,1.35,1.90,3.25,5.15,8.39,13.54,21.93",fibonacci
"1.34,1.64,2.98,4.62,7.60,12.21,19.81,32.02,51.83",fibonacci
"1.23,0.69,1.92,2.61,4.53,7.14,11.67,18.81",fibonacci
"1.64,1.34,2.98,4.31,7.29,11.60,18.89",fibonacci
"0.73,1.07,1.80,2.87,4.67,7.53,12.20,19.74,31.94",fibonacci
"1.58,1.47,3.05,4.52,7.56,12.08,19.64",fibonacci
"1.30,1.07,2.37,3.45,5.82,9.26,15.08,24.34",fibonacci
"0.68,1.87,2.55,4.43,6.98,11.41,18.39,29.80,48.19",fibonacci
"1.52,1.56,3.09,4.65,7.74,12.38,20.12,32.50,52.62",fibonacci
"1.21,1.67,2.88,4.55,7.44,11.99",fibonacci
"0.75,0.84,1.59,2.43,4.02,6.45",fibonacci
"1.55,1.55,3.10,4.65,7.74,12.39",fibonacci
"0.92,1.37,2.29,3.66,5.96,9.62,15.58,25.20",fibonacci
"1.26,1.74,3.00,4.74,7.74,12.48,20.22,32.70,52.91",fibonacci
"1.60,0.76,2.36,3.11,5.47,8.58,14.05",fibonacci
"1.96,0.64,2.60,3.25,5.85,9.10",fibonacci
"1.92,1.92,3.84,5.75,9.59,15.35,24.94",fibonacci
"1.59,1.70,3.29,5.00,8.29,13.29",fibonacci
"1.78,1.80,3.59,5.39,8.97,14.36,23.34,37.70",fibonacci
"1.73,0.63,2.36,2.99,5.35,8.34,13.68",fibonacci
"0.63,1.40,2.03,3.43,5.46,8.89,14.35,23.24",fibonacci
"0.56,1.35,1.92,3.27,5.19,8.46,13.64,22.10",fibonacci
"1.39,0.90,2.30,3.20,5.50,8.70,14.21",fibonacci
"1.03,1.59,2.63,4.22,6.85,11.07,17.92,28.99,46.91",fibonacci
"1.83,1.96,3.79,5.76,9.55,15.30,24.85,40.15",fibonacci
"1.13,1.66,2.79,4.45,7.24,11.68,18.92,30.60,49.52",fibonacci
"1.85,1.26,3.11,4.37,7.49,11.86",fibonacci
"1.31,1.40,2.71,4.11,6.82,10.92,17.74,28.67,46.41",fibonacci
"0.86,1.08,1.93,3.01,4.94,7.95,12.90",fibonacci
"0.83,1.81,2.65,4.46,7.11,11.57,18.68",fibonacci
"1.62,0.65,2.27,2.91,5.18,8.09,13.28,21.37",fibonacci
"0.58,1.58,2.16,3.73,5.89,9.62,15.51,25.13",fibonacci
"1.16,1.78,2.94,4.73,7.67,12.40,20.08",fibonacci
"1.82,1.63,3.45,5.09,8.54,13.62,22.16,35.79,57.95",fibonacci
"1.34,0.94,2.28,3.22,5.50,8.71,14.21,22.92",fibonacci
"1.89,1.81,3.70,5.51,9.21,14.72,23.93,38.66,62.59",fibonacci
"1.19,0.80,1.99,2.78,4.77,7.55,12.32,19.87,32.19",fibonacci
"0.59,1.11,1.70,2.80,4.50,7.30,11.79",fibonacci
"0.98,0.84,1.81,2.65,4.46,7.10,11.56,18.67",fibonacci
"0.54,1.25,1.79,3.04,4.83,7.87",fibonacci
"1.24,0.51,1.75,2.26,4.01,6.27,10.28,16.55",fibonacci
"1.05,0.84,1.89,2.73,4.62,7.35,11.98,19.33,31.31",fibonacci
"0.74,0.88,1.62,2.50,4.13,6.63,10.76",fibonacci
"0.79,1.00,1.79,2.79,4.58,7.38,11.96,19.34",fibonacci
"1.46,0.98,2.45,3.43,5.88,9.31,15.19",fibonacci
"1.41,1.69,3.10,4.79,7.89,12.69,20.58,33.27,53.85",fibonacci
"1.95,1.99,3.94,5.94,9.88,15.81,25.69",fibonacci
"1.05,1.44,2.49,3.93,6.42,10.35,16.77,27.13,43.90",fibonacci
"1.44,1.73,3.17,4.90,8.07,12.96,21.03,33.99",fibonacci
"1.57,0.53,2.10,2.64,4.74,7.38,12.12",fibonacci
"1.52,0.81,2.33,3.13,5.46,8.59,14.05,22.64,36.69",fibonacci
"0.84,0.70,1.53,2.23,3.77,6.00,9.76",fibonacci
"1.41,0.96,2.36,3.32,5.68,9.00",fibonacci
"0.79,1.78,2.57,4.35,6.92,11.27",fibonacci
"0.84,1.22,2.06,3.28,5.34,8.62,13.95,22.57",fibonacci
"0.96,1.80,2.75,4.55,7.31,11.86,19.17",fibonacci
"1.50,1.64,3.14,4.78,7.92,12.70,20.62",fibonacci
"0.50,1.56,2.06,3.62,5.68,9.29",fibonacci
"1.47,0.66,2.12,2.78,4.90,7.68,12.58,20.26,32.85",fibonacci
"0.67,1.42,2.09,3.51,5.61,9.12,14.73,23.85",fibonacci
"0.75,1.14,1.89,3.03,4.92,7.95,12.87,20.82",fibonacci
"1.27,0.94,2.22,3.16,5.37,8.53,13.91",fibonacci
"1.40,0.74,2.14,2.88,5.02,7.90,12.92,20.83,33.75",fibonacci
"1.69,1.81,3.49,5.30,8.79,14.09,22.89",fibonacci
"1.91,1.69,3.60,5.30,8.90,14.20,23.10,37.30,60.41",fibonacci
"0.55,0.88,1.43,2.32,3.75,6.07,9.82",fibonacci
"1.44,0.61,2.05,2.67,4.72,7.39",fibonacci
"1.34,1.74,3.08,4.81,7.89,12.70,20.59",fibonacci
"1.14,1.66,2.80,4.46,7.26,11.71,18.97",fibonacci
"0.81,1.14,1.95,3.09,5.03,8.12,13.16,21.28",fibonacci
